GEO_ID	REGION	DIVISION	STATEFP	STATENS	STUSPS	NAME	LAT	LON	"LAT,LON"	ID	ADDRESS
1854	4	8	30	767982	MT	Montana	47.60018	-105.757554	"47.60018,-105.757554"	1854	"Unnamed Rd, Circle, Mt 59215, USA"
1855	4	8	30	767982	MT	Montana	47.661169	-104.91819	"47.661169,-104.91819"	1855	"Unnamed Rd, Richey, Mt 59259, USA"
1856	4	8	30	767982	MT	Montana	47.716682	-104.077165	"47.716682,-104.077165"	1856	"County Road 122, Sidney, Mt 59270, USA"
1857	2	4	38	1779797	ND	North Dakota	47.766705	-103.23463	"47.766705,-103.23463"	1857	"Unnamed Rd, Watford City, ND 58854, USA"
1858	2	4	38	1779797	ND	North Dakota	47.811225	-102.39074	"47.811225,-102.39074"	1858	"BIA Road 602, New Town, ND 58763, USA"
1859	2	4	38	1779797	ND	North Dakota	47.850232	-101.545649	"47.850232,-101.545649"	1859	"373rd Ave SW, Douglas, ND 58735, USA"
1860	2	4	38	1779797	ND	North Dakota	47.883716	-100.699513	"47.883716,-100.699513"	1860	"5th Ave N, Voltaire, ND 58792, USA"
1861	2	4	38	1779797	ND	North Dakota	47.911669	-99.852491	"47.911669,-99.852491"	1861	"34th Ave NE, Harvey, ND 58341, USA"
1862	2	4	38	1779797	ND	North Dakota	47.934084	-99.00474	"47.934084,-99.00474"	1862	"Fort Totten Rd S, Sheyenne, ND 58374, USA"
1863	2	4	38	1779797	ND	North Dakota	47.950957	-98.156422	"47.950957,-98.156422"	1863	"3701-3899 113th Ave NE, Michigan, ND 58259, USA"
1864	2	4	38	1779797	ND	North Dakota	47.962282	-97.307694	"47.962282,-97.307694"	1864	"2200-2276 20th Ave NE, Emerado, ND 58228, USA"
1865	2	4	27	662849	MN	Minnesota	47.968057	-96.458719	"47.968057,-96.458719"	1865	"Pembina Trail SW, Red Lake Falls, MN 56750, USA"
1866	2	4	27	662849	MN	Minnesota	47.96828	-95.609657	"47.96828,-95.609657"	1866	"140th St SE, Trail, MN 56684, USA"
1867	2	4	27	662849	MN	Minnesota	47.962952	-94.760669	"47.962952,-94.760669"	1867	"Resv Highway 18, Kelliher, MN 56650, USA"
1868	2	4	27	662849	MN	Minnesota	47.952074	-93.911916	"47.952074,-93.911916"	1868	"Caldwell Rd, Mizpah, MN 56660, USA"
1869	2	4	27	662849	MN	Minnesota	47.935649	-93.063559	"47.935649,-93.063559"	1869	"2844 County Road 962, Gheen, MN 55771, USA"
1870	2	4	27	662849	MN	Minnesota	47.913679	-92.215757	"47.913679,-92.215757"	1870	"7217 Southfield Rd, Superior National Forest, Tower, MN 55790, USA"
1871	2	4	27	662849	MN	Minnesota	47.886172	-91.36867	"47.886172,-91.36867"	1871	"Jack Pine Trail, Superior National Forest, Ely, MN 55731, USA"
1872	2	4	27	662849	MN	Minnesota	47.853133	-90.522457	"47.853133,-90.522457"	1872	"Forest Route 153, Superior National Forest, Grand Marais, MN 55604, USA"
1873	2	4	27	662849	MN	Minnesota	47.81457	-89.677276	"47.81457,-89.677276"	1873	"State Highway 61, Grand Portage, MN 55605, USA"
1874	2	3	26	1779789	MI	Michigan	47.770494	-88.833283	"47.770494,-88.833283"	1874	"Keweenaw, MI, USA"
1875	2	3	26	1779789	MI	Michigan	47.720914	-87.990633	"47.720914,-87.990633"	1875	"Keweenaw, MI, USA"
1876	2	3	26	1779789	MI	Michigan	47.665843	-87.149481	"47.665843,-87.149481"	1876	"Keweenaw, MI, USA"
1877	1	1	23	1779787	ME	Maine	45.275523	-70.079839	"45.275523,-70.079839"	1877	"Unnamed Rd, New Portland, ME 04961, USA"
1878	1	1	23	1779787	ME	Maine	45.105192	-69.305732	"45.105192,-69.305732"	1878	"500-512 Silvers Mills Rd, Sangerville, ME 04479, USA"
1879	1	1	23	1779787	ME	Maine	44.92998	-68.535945	"44.92998,-68.535945"	1879	"Kingsbury Rd, Ellsworth, ME 04605, USA"
1880	1	1	23	1779787	ME	Maine	44.749924	-67.77056	"44.749924,-67.77056"	1880	"Montegail Rd, Columbia Falls, ME 04623, USA"
1881	4	9	41	1155107	OR	Oregon	45.460345	-123.778639	"45.460345,-123.778639"	1881	"8220 Hughey Ln, Tillamook, OR 97141, USA"
1882	4	9	41	1155107	OR	Oregon	45.637367	-123.003075	"45.637367,-123.003075"	1882	"16097-16199 NW Pumpkin Ridge Rd, North Plains, OR 97133, USA"
1883	4	9	53	1779804	WA	Washington	45.809473	-122.223072	"45.809473,-122.223072"	1883	"National Forest Development Road 4104, Gifford Pinchot National Forest, Yacolt, WA 98675, USA"
1884	4	9	53	1779804	WA	Washington	45.976625	-121.438718	"45.976625,-121.438718"	1884	"Unnamed Rd, Glenwood, WA 98619, USA"
1885	4	9	53	1779804	WA	Washington	46.138784	-120.650104	"46.138784,-120.650104"	1885	"BIA Road 212, WA, USA"
1886	4	9	53	1779804	WA	Washington	46.295914	-119.857326	"46.295914,-119.857326"	1886	"53210 N Griffin Rd Way, Grandview, WA 98930, USA"
1887	4	9	53	1779804	WA	Washington	46.447978	-119.060482	"46.447978,-119.060482"	1887	"2000-2598 Fir Rd, Eltopia, WA 99330, USA"
1888	4	9	53	1779804	WA	Washington	46.594942	-118.259676	"46.594942,-118.259676"	1888	"Prescott, WA 99348, USA"
1889	4	9	53	1779804	WA	Washington	46.736772	-117.455013	"46.736772,-117.455013"	1889	"Almota Rd, Colfax, WA 99111, USA"
1890	4	8	16	1779783	ID	Idaho	46.873435	-116.646603	"46.873435,-116.646603"	1890	"Little Bear Creek Rd, Deary, ID 83823, USA"
1891	4	8	16	1779783	ID	Idaho	47.004899	-115.834561	"47.004899,-115.834561"	1891	"National Forest Development Road 457, Avery, ID 83802, USA"
1892	4	8	30	767982	MT	Montana	47.131133	-115.019004	"47.131133,-115.019004"	1892	"Unnamed Rd, Lolo National Forest, Superior, Mt 59872, USA"
1893	4	8	30	767982	MT	Montana	47.252107	-114.200052	"47.252107,-114.200052"	1893	"Cty Rd, Arlee, Mt 59821, USA"
1894	4	8	30	767982	MT	Montana	47.367794	-113.377829	"47.367794,-113.377829"	1894	"Rice Ridge Rd, Lolo National Forest, Condon, Mt 59826, USA"
1895	4	8	30	767982	MT	Montana	47.478165	-112.552463	"47.478165,-112.552463"	1895	"Benchmark Rd, Augusta, Mt 59410, USA"
1896	4	8	30	767982	MT	Montana	47.583195	-111.724084	"47.583195,-111.724084"	1896	"234 Dracut Hill Rd, Vaughn, Mt 59487, USA"
1897	4	8	30	767982	MT	Montana	47.682858	-110.892826	"47.682858,-110.892826"	1897	"County Rd, Highwood, Mt 59450, USA"
1898	4	8	30	767982	MT	Montana	47.777131	-110.058827	"47.777131,-110.058827"	1898	"Unnamed Rd, Fort Benton, Mt 59442, USA"
1899	4	8	30	767982	MT	Montana	47.86599	-109.222225	"47.86599,-109.222225"	1899	"Ervine Ridge Rd, LLOYD, Mt 59535, USA"
1900	4	8	30	767982	MT	Montana	47.949416	-108.383163	"47.949416,-108.383163"	1900	"Rte 15, Dodson, Mt 59524, USA"
1901	4	8	30	767982	MT	Montana	48.027386	-107.541786	"48.027386,-107.541786"	1901	"25826 Content Rd, Malta, Mt 59538, USA"
1902	4	8	30	767982	MT	Montana	48.099884	-106.698243	"48.099884,-106.698243"	1902	"Unnamed Rd, Glasgow, Mt 59230, USA"
1903	4	8	30	767982	MT	Montana	48.16689	-105.852682	"48.16689,-105.852682"	1903	"Oswego North Rd, Frazer, Mt 59225, USA"
1904	4	8	30	767982	MT	Montana	48.228389	-105.005257	"48.228389,-105.005257"	1904	"Unnamed Rd, Poplar, Mt 59255, USA"
1905	4	8	30	767982	MT	Montana	48.284366	-104.156122	"48.284366,-104.156122"	1905	"Snake Butte Rd, Bainville, Mt 59212, USA"
1906	2	4	38	1779797	ND	North Dakota	48.334807	-103.305433	"48.334807,-103.305433"	1906	"121st Ave NW, Ray, ND 58849, USA"
1907	2	4	38	1779797	ND	North Dakota	48.3797	-102.453347	"48.3797,-102.453347"	1907	"66th St NW, Stanley, ND 58784, USA"
1908	2	4	38	1779797	ND	North Dakota	48.419034	-101.600026	"48.419034,-101.600026"	1908	"170th Ave NW, Carpio, ND 58725, USA"
1909	2	4	38	1779797	ND	North Dakota	48.452798	-100.745629	"48.452798,-100.745629"	1909	"72nd St N, Towner, ND 58788, USA"
1910	2	4	38	1779797	ND	North Dakota	48.480986	-99.89032	"48.480986,-99.89032"	1910	"36th Ave NE, Rugby, ND 58368, USA"
1911	2	4	38	1779797	ND	North Dakota	48.50359	-99.03426	"48.50359,-99.03426"	1911	"7501-7599 75th Ave NE, Cando, ND 58324, USA"
1912	2	4	38	1779797	ND	North Dakota	48.520604	-98.177615	"48.520604,-98.177615"	1912	"11391-11499 76th St NE, Fairdale, ND 58229, USA"
1913	2	4	38	1779797	ND	North Dakota	48.532024	-97.32055	"48.532024,-97.32055"	1913	"7700-7798 154th Ave NE, Drayton, ND 58225, USA"
1914	2	4	27	662849	MN	Minnesota	48.537847	-96.46323	"48.537847,-96.46323"	1914	"45001-45641 County Highway 28, Karlstad, MN 56732, USA"
1915	2	4	27	662849	MN	Minnesota	48.538073	-95.60582	"48.538073,-95.60582"	1915	"39835-39999 460th St NE, Wannaska, MN 56761, USA"
1916	2	4	27	662849	MN	Minnesota	48.5327	-94.748486	"48.5327,-94.748486"	1916	"Pitt Grd SW, Baudette, MN 56623, USA"
1917	2	4	27	662849	MN	Minnesota	48.52173	-93.891394	"48.52173,-93.891394"	1917	"8394-8398 County Road 82, Loman, MN 56654, USA"
1918	2	4	27	662849	MN	Minnesota	48.505167	-93.034709	"48.505167,-93.034709"	1918	"10498 Waltz Rd, Kabetogama, MN 56669, USA"
1919	1	1	23	1779787	ME	Maine	45.823118	-69.839935	"45.823118,-69.839935"	1919	"Unnamed Rd, Rockwood, ME 04478, USA"
1920	1	1	23	1779787	ME	Maine	45.65141	-69.059578	"45.65141,-69.059578"	1920	"Appalachian Trail, Greenville, ME 04441, USA"
1921	1	1	23	1779787	ME	Maine	45.474782	-68.283654	"45.474782,-68.283654"	1921	"Mattawamkeag Wilderness Park Rd, Winn, ME 04495, USA"
1922	1	1	23	1779787	ME	Maine	45.293275	-67.512245	"45.293275,-67.512245"	1922	"Enoch Brook Rd, Baileyville, ME 04694, USA"
1923	4	9	53	1779804	WA	Washington	46.182492	-123.254167	"46.182492,-123.254167"	1923	"Spruce Creek Rd, Cathlamet, WA 98612, USA"
1924	4	9	53	1779804	WA	Washington	46.355986	-122.467836	"46.355986,-122.467836"	1924	"Unnamed Rd, Toutle, WA 98649, USA"
1925	4	9	53	1779804	WA	Washington	46.524489	-121.677038	"46.524489,-121.677038"	1925	"Unnamed Rd, Gifford Pinchot National Forest, Randle, WA 98377, USA"
1926	4	9	53	1779804	WA	Washington	46.687962	-120.881867	"46.687962,-120.881867"	1926	"National Forest Development Road 639, Tieton, WA 98947, USA"
1927	4	9	53	1779804	WA	Washington	46.846367	-120.082419	"46.846367,-120.082419"	1927	"Unnamed Rd, WA, USA"
1928	4	9	53	1779804	WA	Washington	46.999669	-119.278796	"46.999669,-119.278796"	1928	"5896-5998 Road J SE, Moses Lake, WA 98837, USA"
1929	4	9	53	1779804	WA	Washington	47.14783	-118.471102	"47.14783,-118.471102"	1929	"Dewald Rd, Ritzville, WA 99169, USA"
1930	4	9	53	1779804	WA	Washington	47.290818	-117.659445	"47.290818,-117.659445"	1930	"W Martin Rd, Cheney, WA 99004, USA"
1931	4	8	16	1779783	ID	Idaho	47.428599	-116.843938	"47.428599,-116.843938"	1931	"26402 S Farup Rd, Worley, ID 83876, USA"
1932	4	8	16	1779783	ID	Idaho	47.56114	-116.024698	"47.56114,-116.024698"	1932	"E Moon Gulch, Kellogg, ID 83837, USA"
1933	4	8	30	767982	MT	Montana	47.68841	-115.201844	"47.68841,-115.201844"	1933	"Unnamed Rd, Lolo National Forest, Thompson Falls, Mt 59873, USA"
1934	4	8	30	767982	MT	Montana	47.810379	-114.375499	"47.810379,-114.375499"	1934	"Unnamed Rd, Polson, Mt 59860, USA"
1935	4	8	30	767982	MT	Montana	47.927018	-113.545792	"47.927018,-113.545792"	1935	"National Forest Develop Rd, Flathead National Forest, Mt, USA"
1936	4	8	30	767982	MT	Montana	48.0383	-112.712851	"48.0383,-112.712851"	1936	"Unnamed Rd, Pendroy, Mt 59467, USA"
1937	4	8	30	767982	MT	Montana	48.144197	-111.876812	"48.144197,-111.876812"	1937	"Unnamed Rd, Conrad, Mt 59425, USA"
1938	4	8	30	767982	MT	Montana	48.244685	-111.037811	"48.244685,-111.037811"	1938	"Unnamed Rd, Chester, Mt 59522, USA"
1939	4	8	30	767982	MT	Montana	48.339738	-110.195988	"48.339738,-110.195988"	1939	"Unnamed Rd, Box Elder, Mt 59521, USA"
1940	4	8	30	767982	MT	Montana	48.429335	-109.351488	"48.429335,-109.351488"	1940	"Clear Creek Rd, Chinook, Mt 59523, USA"
1941	4	8	30	767982	MT	Montana	48.513453	-108.504456	"48.513453,-108.504456"	1941	"Unnamed Rd, Harlem, Mt 59526, USA"
1942	4	8	30	767982	MT	Montana	48.592072	-107.655042	"48.592072,-107.655042"	1942	"2066 River Bend Dr, Malta, Mt 59538, USA"
1943	4	8	30	767982	MT	Montana	48.665172	-106.803397	"48.665172,-106.803397"	1943	"Britsch Rd, Glasgow, Mt 59230, USA"
1944	4	8	30	767982	MT	Montana	48.732737	-105.949676	"48.732737,-105.949676"	1944	"Unnamed Rd, Peerless, Mt 59253, USA"
1945	4	8	30	767982	MT	Montana	48.794749	-105.094035	"48.794749,-105.094035"	1945	"Gunderson Rd, Flaxville, Mt 59222, USA"
1946	4	8	30	767982	MT	Montana	48.851193	-104.236633	"48.851193,-104.236633"	1946	"Comertown Rd, Plentywood, Mt 59254, USA"
1947	2	4	38	1779797	ND	North Dakota	48.902055	-103.377631	"48.902055,-103.377631"	1947	"122nd Ave NW, Crosby, ND 58730, USA"
1948	2	4	38	1779797	ND	North Dakota	48.947323	-102.517192	"48.947323,-102.517192"	1948	"10500-10598 83rd Ave NW, Portal, ND 58772, USA"
1949	2	4	38	1779797	ND	North Dakota	48.986986	-101.655479	"48.986986,-101.655479"	1949	"10875-10917 43rd Ave NW, Sherwood, ND 58782, USA"
1950	1	1	23	1779787	ME	Maine	46.369742	-69.595686	"46.369742,-69.595686"	1950	"Unnamed Rd, Northwest Piscataquis, ME, USA"
1951	1	1	23	1779787	ME	Maine	46.196648	-68.808992	"46.196648,-68.808992"	1951	"Unnamed Rd, Patten, ME 04765, USA"
1952	1	1	23	1779787	ME	Maine	46.018599	-68.026846	"46.018599,-68.026846"	1952	"Unnamed Rd, Houlton, ME 04730, USA"
1953	4	9	53	1779804	WA	Washington	46.726573	-123.509815	"46.726573,-123.509815"	1953	"Unnamed Rd, Raymond, WA 98577, USA"
1954	4	9	53	1779804	WA	Washington	46.901463	-122.717066	"46.901463,-122.717066"	1954	"12821 Pless Rd SE, Rainier, WA 98576, USA"
1955	4	9	53	1779804	WA	Washington	47.071323	-121.919732	"47.071323,-121.919732"	1955	"National Forest Development Road 7720, Snoqualmie National Forest, Carbonado, WA 98323, USA"
1956	4	9	53	1779804	WA	Washington	47.236117	-121.117907	"47.236117,-121.117907"	1956	"Pine Glen Dr, Cle Elum, WA 98922, USA"
1957	4	9	53	1779804	WA	Washington	47.395804	-120.311689	"47.395804,-120.311689"	1957	"1801 Okanogan Ave, Wenatchee, WA 98801, USA"
1958	4	9	53	1779804	WA	Washington	47.550349	-119.501181	"47.550349,-119.501181"	1958	"Unnamed Rd, Coulee City, WA 99115, USA"
1959	4	9	53	1779804	WA	Washington	47.699715	-118.686491	"47.699715,-118.686491"	1959	"13328 Dreger Rd E, Wilbur, WA 99185, USA"
1960	4	9	53	1779804	WA	Washington	47.843867	-117.867728	"47.843867,-117.867728"	1960	"52249 Woods Ln E, Wellpinit, WA 99040, USA"
1961	4	9	53	1779804	WA	Washington	47.982771	-117.045008	"47.982771,-117.045008"	1961	"Blanchard Loop Rd, Newport, WA 99156, USA"
1962	4	8	16	1779783	ID	Idaho	48.116396	-116.218449	"48.116396,-116.218449"	1962	"Unnamed Rd, Kaniksu National Forest, Clark Fork, ID 83811, USA"
1963	4	8	30	767982	MT	Montana	48.244708	-115.388175	"48.244708,-115.388175"	1963	"National Forest Development Road 534, Libby, Mt 59923, USA"
1964	4	8	30	767982	MT	Montana	48.367678	-114.554311	"48.367678,-114.554311"	1964	"National Forest Development Road 2905, Flathead National Forest, Whitefish, Mt 59937, USA"
1965	4	8	30	767982	MT	Montana	48.485275	-113.716988	"48.485275,-113.716988"	1965	"13320 Us Highway 2 E, Flathead National Forest, West Glacier, Mt 59936, USA"
1966	4	8	30	767982	MT	Montana	48.597473	-112.876339	"48.597473,-112.876339"	1966	"34-86 Blackfoot Cutoff, Cut Bank, Mt 59427, USA"
1967	4	8	30	767982	MT	Montana	48.704243	-112.032502	"48.704243,-112.032502"	1967	"2-100 Negu Pl, SWEET GRASS, Mt 59484, USA"
1968	4	8	30	767982	MT	Montana	48.80556	-111.185617	"48.80556,-111.185617"	1968	"Unnamed Rd, Chester, Mt 59522, USA"
1969	4	8	30	767982	MT	Montana	48.901399	-110.335828	"48.901399,-110.335828"	1969	"Unnamed Rd, Havre, Mt 59501, USA"
1970	4	8	30	767982	MT	Montana	48.991737	-109.483284	"48.991737,-109.483284"	1970	"Unnamed Rd, Reno No. 51, SK S0N 0P0, Canada"
1971	1	1	23	1779787	ME	Maine	46.915329	-69.346977	"46.915329,-69.346977"	1971	"Unnamed Rd, Northwest Aroostook, ME, USA"
1972	1	1	23	1779787	ME	Maine	46.740843	-68.553856	"46.740843,-68.553856"	1972	"Unnamed Rd, Portage, ME 04768, USA"
1973	4	9	53	1779804	WA	Washington	47.269544	-123.77014	"47.269544,-123.77014"	1973	"Unnamed Rd, Aberdeen, WA 98520, USA"
1974	4	9	53	1779804	WA	Washington	47.445836	-122.970883	"47.445836,-122.970883"	1974	"927 NE Haven Way, Tahuya, WA 98588, USA"
1975	4	9	53	1779804	WA	Washington	47.617062	-122.166918	"47.617062,-122.166918"	1975	"12977-12999 NE 8th St, Bellevue, WA 98005, USA"
1976	4	9	53	1779804	WA	Washington	47.783183	-121.358339	"47.783183,-121.358339"	1976	"National Forest Development Road 6517, Snoqualmie National Forest, Skykomish, WA 98288, USA"
1977	4	9	53	1779804	WA	Washington	47.944159	-120.545248	"47.944159,-120.545248"	1977	"National Forest Development Road 5605, Wenatchee National Forest, Leavenworth, WA 98826, USA"
1978	4	9	53	1779804	WA	Washington	48.099954	-119.72775	"48.099954,-119.72775"	1978	"U.S. 97, Brewster, WA 98812, USA"
1979	4	9	53	1779804	WA	Washington	48.25053	-118.905952	"48.25053,-118.905952"	1979	"BIA Road 65, Nespelem, WA 99155, USA"
1980	4	9	53	1779804	WA	Washington	48.395854	-118.079969	"48.395854,-118.079969"	1980	"Unnamed Rd, Rice, WA 99167, USA"
1981	4	9	53	1779804	WA	Washington	48.535889	-117.249917	"48.535889,-117.249917"	1981	"National Forest Development Road 157, Kaniksu National Forest, Cusick, WA 99119, USA"
1982	4	8	16	1779783	ID	Idaho	48.670603	-116.415917	"48.670603,-116.415917"	1982	"Snow Creek Rd, Bonners Ferry, ID 83805, USA"
1983	4	8	30	767982	MT	Montana	48.799963	-115.578096	"48.799963,-115.578096"	1983	"National Forest Development Road 6065, Kootenai National Forest, Troy, Mt 59935, USA"
1984	4	8	30	767982	MT	Montana	48.923939	-114.736583	"48.923939,-114.736583"	1984	"National Forest Development Road 114, Kootenai National Forest, Polebridge, Mt 59928, USA"
1985	1	1	23	1779787	ME	Maine	47.283929	-68.29405	"47.283929,-68.29405"	1985	"Guerrete Rd, Frenchville, ME 04745, USA"
1986	4	9	53	1779804	WA	Washington	47.811341	-124.035267	"47.811341,-124.035267"	1986	"2761 Rain Forest Rd, Forks, WA 98331, USA"
1987	4	9	53	1779804	WA	Washington	47.989042	-123.22941	"47.989042,-123.22941"	1987	"National Forest Development Road 2875, Olympic National Forest, Sequim, WA 98382, USA"
1988	4	9	53	1779804	WA	Washington	48.16164	-122.418717	"48.16164,-122.418717"	1988	"17720 Marine Dr, Stanwood, WA 98292, USA"
1989	4	9	53	1779804	WA	Washington	48.329095	-121.603285	"48.329095,-121.603285"	1989	"Unnamed Rd, Darrington, WA 98241, USA"
1990	4	9	53	1779804	WA	Washington	48.491367	-120.783217	"48.491367,-120.783217"	1990	"Pacific Crest Trail, North Cascades National Park, WA, USA"
1991	4	9	53	1779804	WA	Washington	48.648419	-119.958618	"48.648419,-119.958618"	1991	"National Forest Development Road 39, Okanogan National Forest, Winthrop, WA 98862, USA"
1992	4	9	53	1779804	WA	Washington	48.800213	-119.1296	"48.800213,-119.1296"	1992	"Pacific Northwest Trail, Okanogan National Forest, Tonasket, WA 98855, USA"
1993	4	9	53	1779804	WA	Washington	48.946714	-118.296279	"48.946714,-118.296279"	1993	"National Forest Development Road 160, Colville National Forest, Kettle Falls, WA 99141, USA"
1994	4	9	53	1779804	WA	Washington	48.351896	-124.305324	"48.351896,-124.305324"	1994	"47 Cowan Rd E, Sekiu, WA 98381, USA"
1995	4	9	53	1779804	WA	Washington	48.704991	-122.675256	"48.704991,-122.675256"	1995	"3534 Constitution Ave, Lummi Island, WA 98262, USA"
1996	4	9	53	1779804	WA	Washington	48.873787	-121.852869	"48.873787,-121.852869"	1996	"National Forest Development Road 37, Mt. Baker National Forest, Deming, WA 98244, USA"
1997	4	9	2	1785533	AK	Alaska	54.669538	-133.157189	"54.669538,-133.157189"	1997	"Prince of Wales-Outer Ketchikan, AK, USA"
1998	4	9	2	1785533	AK	Alaska	54.89686	-132.278953	"54.89686,-132.278953"	1998	"Unnamed Rd, Tongass National Forest, Craig, AK 99921, USA"
1999	4	9	2	1785533	AK	Alaska	55.118784	-131.392833	"55.118784,-131.392833"	1999	"Walden Pnt Rd, Metlakatla, AK 99926, USA"
2000	4	9	2	1785533	AK	Alaska	55.335255	-130.498905	"55.335255,-130.498905"	2000	"Prince of Wales-Outer Ketchikan, AK, USA"
2001	4	9	2	1785533	AK	Alaska	55.175089	-133.558038	"55.175089,-133.558038"	2001	"Prince of Wales-Outer Ketchikan, AK, USA"
2002	4	9	2	1785533	AK	Alaska	55.404129	-132.672696	"55.404129,-132.672696"	2002	"Unnamed Rd, Tongass National Forest, Craig, AK 99921, USA"
2003	4	9	2	1785533	AK	Alaska	55.627737	-131.779242	"55.627737,-131.779242"	2003	"Foot Trail, Tongass National Forest, AK, USA"
2004	4	9	2	1785533	AK	Alaska	55.845858	-130.877752	"55.845858,-130.877752"	2004	"Prince of Wales-Outer Ketchikan, AK, USA"
2005	4	9	2	1785533	AK	Alaska	55.909018	-133.074553	"55.909018,-133.074553"	2005	"National Forest Development Road 5500, Tongass National Forest, Craig, AK 99921, USA"
2006	4	9	2	1785533	AK	Alaska	56.13432	-132.173687	"56.13432,-132.173687"	2006	"Thoms Creek Rd, Tongass National Forest, Wrangell, AK 99929, USA"
2007	4	9	2	1785533	AK	Alaska	56.354101	-131.264549	"56.354101,-131.264549"	2007	"Wrangell, AK 99929, USA"
2008	4	9	2	1785533	AK	Alaska	56.178951	-134.384523	"56.178951,-134.384523"	2008	"Wrangell-Petersburg, AK, USA"
2009	4	9	2	1785533	AK	Alaska	56.411454	-133.484761	"56.411454,-133.484761"	2009	"National Forest Development Road 20860, Tongass National Forest, Point Baker, AK 99927, USA"
2010	4	9	2	1785533	AK	Alaska	56.63846	-132.576405	"56.63846,-132.576405"	2010	"Dry Straits Rd, Tongass National Forest, Petersburg, AK 99833, USA"
2011	4	9	2	1785533	AK	Alaska	56.677117	-134.810637	"56.677117,-134.810637"	2011	"Sitka, AK 99835, USA"
2012	4	9	2	1785533	AK	Alaska	56.911366	-133.903562	"56.911366,-133.903562"	2012	"East Side of Portage Bay Roa, Tongass National Forest, Kake, AK 99830, USA"
2013	4	9	2	1785533	AK	Alaska	57.140086	-132.987641	"57.140086,-132.987641"	2013	"Spurt Lake Trail, Tongass National Forest, Petersburg, AK 99833, USA"
2014	4	9	2	1785533	AK	Alaska	57.172675	-135.245665	"57.172675,-135.245665"	2014	"F-99, Tongass National Forest, Sitka, AK 99835, USA"
2015	4	9	2	1785533	AK	Alaska	57.408681	-134.331212	"57.408681,-134.331212"	2015	"National Forest Development Road 7430, Tongass National Forest, Angoon, AK 99820, USA"
2016	4	9	2	1785533	AK	Alaska	57.639124	-133.40765	"57.639124,-133.40765"	2016	"Unnamed Rd, Tongass National Forest, AK, USA"
2017	4	9	2	1785533	AK	Alaska	57.665551	-135.689866	"57.665551,-135.689866"	2017	"Sitka, AK, USA"
2018	4	9	2	1785533	AK	Alaska	57.903324	-134.76797	"57.903324,-134.76797"	2018	"Unnamed Rd, Tongass National Forest, AK, USA"
2019	4	9	2	1785533	AK	Alaska	58.135502	-133.836695	"58.135502,-133.836695"	2019	"Juneau, AK, USA"
2020	4	9	2	1785533	AK	Alaska	58.155673	-136.14351	"58.155673,-136.14351"	2020	"Unnamed Rd, Tongass National Forest, Elfin Cove, AK 99825, USA"
2021	4	9	2	1785533	AK	Alaska	58.395222	-135.21411	"58.395222,-135.21411"	2021	"Unnamed Rd, Tongass National Forest, AK, USA"
2022	4	9	2	1785533	AK	Alaska	58.629146	-134.27505	"58.629146,-134.27505"	2022	"Juneau, AK 99803, USA"
2023	4	9	2	1785533	AK	Alaska	58.642965	-136.606876	"58.642965,-136.606876"	2023	"Gustavus, AK 99826, USA"
2024	4	9	2	1785533	AK	Alaska	58.884302	-135.669913	"58.884302,-135.669913"	2024	"Gustavus, AK 99826, USA"
2025	4	9	2	1785533	AK	Alaska	59.119982	-134.722997	"59.119982,-134.722997"	2025	"Haines, AK, USA"
2026	4	9	2	1785533	AK	Alaska	58.878591	-138.014529	"58.878591,-138.014529"	2026	"Yakutat, AK, USA"
2027	4	9	2	1785533	AK	Alaska	59.370489	-136.13567	"59.370489,-136.13567"	2027	"Unnamed Rd, Haines, AK 99827, USA"
2028	4	9	2	1785533	AK	Alaska	59.607935	-135.180832	"59.607935,-135.180832"	2028	"Klondike Hwy, Skagway, AK 99840, USA"
2029	4	9	2	1785533	AK	Alaska	59.358159	-138.50558	"59.358159,-138.50558"	2029	"Yakutat, AK, USA"
2030	4	9	2	1785533	AK	Alaska	59.576591	-139.945361	"59.576591,-139.945361"	2030	"Ocean Cape Rd, Tongass National Forest, Yakutat, AK 99689, USA"
2031	4	9	2	1785533	AK	Alaska	59.834661	-139.007291	"59.834661,-139.007291"	2031	"Yakutat, AK, USA"
2032	4	9	2	1785533	AK	Alaska	60.04806	-140.465158	"60.04806,-140.465158"	2032	"Yakutat, AK, USA"
2033	4	9	2	1785533	AK	Alaska	60.308021	-139.519978	"60.308021,-139.519978"	2033	"Yakutat, AK, USA"
2034	4	9	2	1785533	AK	Alaska	60.248832	-141.936935	"60.248832,-141.936935"	2034	"Yakutat, AK, USA"
2035	4	9	2	1785533	AK	Alaska	60.156406	-144.345455	"60.156406,-144.345455"	2035	"Old Railroad Grde, Chugach National Forest, AK, USA"
2036	4	9	2	1785533	AK	Alaska	60.436858	-143.421972	"60.436858,-143.421972"	2036	"Valdez-Cordova, AK, USA"
2037	4	9	2	1785533	AK	Alaska	60.711823	-142.486509	"60.711823,-142.486509"	2037	"Chitina, AK 99566, USA"
2038	4	9	2	1785533	AK	Alaska	60.981229	-141.539053	"60.981229,-141.539053"	2038	"Chitina, AK 99566, USA"
2039	4	9	2	1785533	AK	Alaska	56.12071	-156.67437	"56.12071,-156.67437"	2039	"Kodiak Island, AK, USA"
2040	4	9	2	1785533	AK	Alaska	57.162569	-154.347754	"57.162569,-154.347754"	2040	"Kodiak, AK 99615, USA"
